id,word,original,addtime,hits,username,sex,country,code,langname,pathmp3,pathogg,num_votes,num_positive_votes,rate
4991182,daenerys_targaryen,Daenerys Targaryen,5/10/2017 8:28,802,jnaglick,m,United States,en,English,https://apifree.forvo.com/audio/3l2336293b3g3n351o1f3f3i29392f2k221j1i3a363l37272c27292l2h2i1l3p3m1m23313d1k2p363c261h1o3m2b2a3q1i231k3k3p223p362e2i2l3a323o37222d3a1f3f3d343132282c3j2d3a293n262i1n2f3n22371t1t_2328332j2n3k3o2n38312g2n3i3e3k37291l2o2g1j371t1t,https://apifree.forvo.com/audio/2f3b272d1j333b3j3h3d3b38273q251l3a1g2j2d282q2n3h2q381j2p3j21243c3p241n2m363n3p3c3g1i2d322f353a3n271n322f2j3o2d3l36242a3b2l211i2l3n1h252439233f3p3d2i3b212o3l3b2e262q3c2k1f2h1t1t_1m332o3k231l3b251b1g392h3q3h3n1g3k3o2f313h211t1t,1,1,1
45582,daniel,Daniel,10/2/2008 4:15,8591,anakat,f,United States,en,English,https://apifree.forvo.com/audio/1o24323n281f2g3g3e1o1l1j2i2q3l2j3g3f1k3o2b1i242e343a2j321h24331m3j3h21263l1g313c3j1m3p1j382c352q2k2m251b2d2a2p2h3o3h1m382n293f2g1i3g2o1i3a1l342l27332o1f2e2e3o371o321f1m39211t1t_2k3f1f1m1g2n3p1m2c391f381m3q3p1m3c3f343f2p2h1t1t,https://apifree.forvo.com/audio/3o3d231h2m2h3q1k3f3k2h2p3h2b342k3l2c2b351j1m2b25213q2f3m363n3d273l323d273j1h1h2n38341i2a3q1g1n3p2p3l2h3a2h3f291k2n3g2b3a2h232k3g39292m37313l353n3q3l243g2m35381g2b1l3h3n1l2h1t1t_3p2o392531272a3c2q2j3a2i3a2n263m34211h2n38211t1t,3,3,3
912419,daniel,Daniel,12/11/2010 18:45,4528,escott6371,m,United States,en,English,https://apifree.forvo.com/audio/2h322b2m253e3e233c3j2g1h3m1m2c273a213m3o2h3k3e1g1o1l2f2a3b3c34333j1b2a343g3g293a1o2733212p3h362i2f3d3j3c241m1i2q3b1m1n1f3q3n3p341b1m382p2q3k2m393p3n2c1g3o3k3i3134212g393o211t1t_3o3g1h3g2h2l1f2p2i3e3o3j393b1k1p3h2725211n2h1t1t,https://apifree.forvo.com/audio/2j2c351b1j2a2b3j1o3f39323k371h3q1l2f3k1n2h363e223q2l3h212l3l1i3j1f2l1n2c1o3e282b2l283k2e1o1o1g3o311k361b34343l1f3m3p1f2g332b281l233q3h2c36392k2l2e2f3f251h2q2q3d312d242e23211t1t_1i3d292j1n2a352q2q3p1o1i213j3b2f2d243l3i3m3n1t1t,0,0,0
1048479,daniel,Daniel,3/8/2011 0:54,4500,rdbedsole,m,United States,en,English,https://apifree.forvo.com/audio/3f3q273k1n35331k2l1m22383k2e3f3f1p3i3c1h1o2a1n3q2g2k2a1l2q3k223j3h3n1m213o3h281b3m1n3m1f3n2l3e2i1f1j262h3e3k2l2k1n21212c2h3a2c283p1p2f282m2p2j3g2c253225351h2a2f332j2k1b1p211t1t_3n27221b212a3a363c3c312h3m22212k2l292k25253n1t1t,https://apifree.forvo.com/audio/1h3b3h373k1b2i2g2p2m3b1j1h1p1f2j3f3e1o293n2j2j2p3e251j25232e221p3o3a1j3g282l3m2g2i2n1i3d1n38273c2b3l3c1h3b243l3p3n312i2a3d3n222b2a2c1b283e272o2b2i3c3e2c3f293o281m1f2h2q2k211t1t_2c3p2j2i271g373l232m3l2m323m2a3d2f2g23332b371t1t,0,0,0
1345761,daniel,Daniel,12/7/2011 18:22,5447,mightysparks,f,Australia,en,English,https://apifree.forvo.com/audio/372d3i341p271p1l2n1i3g2c3a3d3628341f2b1m1g1h2g3p3g2n1k2l3q333l1j1l3c3o1l1h2g3c232b3q382822251m2p2f1h2o3f2n2q1j3o2e263n3d3c212g2l28233i363c2h31273n3k212i2d3k1f3k221h1h2o2q371t1t_371l2l2c2n342j3g1i342h2i1b2k1i1l312o1b3g2m371t1t,https://apifree.forvo.com/audio/1g2m1k1g1p3h1p21241i2e3c3g3m2p1p1o2n213i3j393f21241i3i372i382j3f1p3l3p3f2c2l232m3i3c3q1f3p3a2o2n1k1j3a3p3h2i363p2i3b273a3e1o3n323i1h2l221k3i211g321k271h2d3q3b1o2g3i3a3k3n2h1t1t_3l3f22252q2625361g3a2o2m3g233o1m243i3p273g3n1t1t,2,2,2
1588186,daniel,Daniel,5/27/2012 23:44,4475,Mollydub,f,Ireland,en,English,https://apifree.forvo.com/audio/373l362m2k2a31332h3a1j353d2a2a1k373j3d3k3l262h1g293f3c281p1m1p3f1f313p34233f3k2f27391i3h3h2f3j2e3e1i2e3d2o2131272c312q1i3d233c1f1i331o1b372q3o1i1g1g3e36272o1m1o3i1i223m2f371t1t_261p341f321h2g3g2p1f3b2l3l221o1f3g3p2l221n2h1t1t,https://apifree.forvo.com/audio/3k2c1g343i2p2m373j2i3b3a37213l1i3n3o1h3i3l342e282b262f3b28332n2732271m3o232o252c2l1p2h3n2m2h2k3m3n3l1i321f3i2e2e2p233o1h2g3i3j1h1b3f2h1b363b1k361p2e3n223q1i3c2f2i3d2k3h3l371t1t_3h3i1n2b3l3n2e2a341l1n1j2n2d3i22372j312m223n1t1t,0,0,0
2616449,daniel,Daniel,11/20/2013 5:48,5179,nicolepole,f,Canada,en,English,https://apifree.forvo.com/audio/24371b3b3l1g2b3d2n2i3n2b3i1n2j3q37243i3h2935272b353n2b2b3k2e2j1o2q2i3f2b3h2l2q3a1p3d3838351k3o1h2m3k1i35353j2l2b2o2b2f3l2c3e2l1l_3b1f333j3a2e1p2k2428241b292h3n25242m2c3b3q211t1t,https://apifree.forvo.com/audio/3p2n1m1m3k233n1i222c23261g2d3o1g3n1n3a2m342n1o2b261b2f2b3p1g282c23223f33222231211k283p3g213a3d22242l1g2b351k311o1p3k371j32293c2k_2p251p2c3b3h2f2c3o3l312836271f3f38222p353n2h1t1t,0,0,0
3127026,daniel,Daniel,8/9/2014 0:44,29499,JessicaMS,f,United States,en,English,https://apifree.forvo.com/audio/2p3b2a2n24272i3e1j3d2a232m28341h1m1o2j1f35332g29363l372g362h3f3g2g2b1g1o222q2b3a2n3c1h3d3b233n3m382b3f2i2m39342c3a282j1l29241o2p_341n3q1k3k2j3721392a3j372e2p1b3l2e2n1i382d2h1t1t,https://apifree.forvo.com/audio/3e2d3c1k1i3h2b1l353j3k283c32272k37343l3d2k2a1g363j3g243n3f221g3f1h362n1l3e2j272b3j1l3g2m2n2h3p362o2j322k1h27341k2j3g1n2a2d2i1f3q_3b3a2l362p342k2g262l253i392o3c2421363q2k263n1t1t,0,0,0
3168035,daniel,Daniel,9/2/2014 10:39,29503,dumpy,m,Ireland,en,English,https://apifree.forvo.com/audio/3k273l1f213q2i2m2j2h3f2h3927312n1g2o3k2j1j242f1m1k1o2l2o293m3c2p3n382b283k3e1j3a3b2k351i1n341l1m2q2f363132372b3c2m1f3p1l2a1b3i2q_3f3i2n1i393a1n1k3b2p362g3b2g1k1g332d393a3n211t1t,https://apifree.forvo.com/audio/3q371g2j373b1f2h3b2i2d2j1j2a2k3e3p2a3p2j1j3l213o222b223136352o2f1b3k3a1k1l3e3o1l29272b2o2b3i373c253221341b3j3p2m221i1k3e293d2c33_3h3a381m1m2b2i253p2l2e3m1b2j1g3k3q3h2f3p39371t1t,0,0,0
4369203,daniel,Daniel,6/12/2016 21:23,5001,nellswell,f,United States,en,English,https://apifree.forvo.com/audio/1o3h2b2d1n1k2o2e3a1h283n2o1h1b2i3e1b2m2c2o1m37313m2d3o2c3e3524292p2k3i2g382j2i35391g24272p2e3e312a382532333k1g34311g233k2g1m293q_2o1i1h1b1g1o3i28282k1b2a291m1g222l383n2328371t1t,https://apifree.forvo.com/audio/26321k3c2e1g3o3f1p3a2b3n3h1m1l292a362g1j3h311m313q3o2l3g1o391o2k3m1o1l3g2f2n3i2m2h2a35383924332i1b3f2b3q261m3m2j3f1k2f37353k2p2h_3i2p34383a3k3j3f262g2b233q3p371f2p231k2j2d371t1t,0,0,0
5712,david,David,4/9/2008 21:35,1753,sugardaddy,m,United States,en,English,https://apifree.forvo.com/audio/1j1i3f34251g3k3a29222q3b222b3e2q3n2n23293m342d3q2i3a312b293o37362p2n2j3e3n2i3n2c1l281k1j281i212229323o1p3b24283l262n1p393a3l393f_3a2j362j2a2d213g2a3q1g232f3k1p3q3c3i383o3f3n1t1t,https://apifree.forvo.com/audio/3d2j2d36263q321n2i213o2p2l1b29263b38393j1o2o341l381k263238231p2p273o352k2p2f1j322j28312c1p2g3q253m2i33292e28363i3i3o2g2d38232m24_3h2m1f3q223g3m3o1n391i373h1m361g3c243h2h242h1t1t,1,1,1
45570,david,David,10/2/2008 3:57,7348,anakat,f,United States,en,English,https://apifree.forvo.com/audio/3n1j383h36363l3e1p3e1p3i371i2o2m232n2p2e223i1j3e2e2n39213j1p3l212h3j212n2g2m252i3d2a2l2n2k3l3d273k1g1i1l272g3f1b3c341p353p2h282h3i35263433232j3c1j1h231m1i1i2m1l1l3p371b3j371t1t_1m2633361i3j3a1j221m2d1j1j283m1k1i3b252q2q371t1t,https://apifree.forvo.com/audio/3l1p2a3q1p2m2i3l2h29383p351p1p363g2p3a252h3j39342l211b2q2p28343q363l231j341o363n3p3k3o1g242j2l3k222l2p3e1b2g2d2h332l29322a211l2g3o3i251b3q1n2b3e3o2c333k311p221f221h321m2n371t1t_3c2d3c3a2c381o242f2i3c3e2i3p3b1m3g2o1i2j3j211t1t,1,1,1
474389,david,David,2/14/2010 3:02,8505,TeKToNiiK,m,New Zealand,en,English,https://apifree.forvo.com/audio/2q2j2e2o1i1b3g26213c1m342k2h3j392h2a2e2f33353q3a1l28293a2c3g1m2k1b3l273l2e3d1p3i323m1h273a2d2a3m3l35253a2g1g3b3p232f1o3l3q361h213g3m251p2c1j23212k2k3221371j373g26213o1i3f371t1t_34383g2d3o2k241g3g2m2l3j3i2l1i28342n1o2d36211t1t,https://apifree.forvo.com/audio/3a2g2f31291i2q28323k22261j3k1k3l211p2e2f3m2b3d3g3o393i332i2o3k3h2d251k3c2f3i31323q223f3m1h2m2l1m2h2c292k283i2l3e2l2e333h2o1i382o2a3b1g333d363i3o2o391p1o3g341p273d2f1k293f2h1t1t_2q3d2c251m2d1j1m382q1n31372n2k22272i1i2o1j371t1t,4,4,4
894380,david,David,11/28/2010 19:25,7248,Cress123,f,United States,en,English,https://apifree.forvo.com/audio/1g2m1j2b2k362e3j2q2k1k3a2q313q352b372d1m1j2k3k3j2n1l381h351b3a243h3e283b2k1p261f3i243p283n2p283c1i332m251b1k2l2829273f2i3531392k2q1f34322q3q2m3f313g1n382q3a1h2k1h1f2k2p25371t1t_3g3d1j233o1f313f353a261j382p3f382n343q2j1g211t1t,https://apifree.forvo.com/audio/1b2j2d2d2b1g3b1k291g3e241g1k2j1l332g3o3k2d27391h1h1f32393f2l293q3325353o3j2b3b3i1f243l3e2k1f393o2o2b362f1f36273f3d2m342k3j241k3f3a36362o271h3d2g1p3h3e2f3l252e222e231g372p211t1t_392i3a213l2c26341o3j352g1p1g2c3n2833232c2n371t1t,1,0,-1
917515,david,David,12/14/2010 21:57,8108,David28,m,United Kingdom,en,English,https://apifree.forvo.com/audio/2k391l2l1p1m3n213h3o1p26372j3m3j1i2k1m3l1i3i1h2l2q332c3e1o3m3e2e3e2l3j3d2l29373g2g2c321k322o1l363j3e2b222m1f3n2a1n28382h31261i272832393b2p213o1p2c383j3a1n3c3k3f333e2l3c3j371t1t_1p2m2h2o3d3h3p3f1h1b2j3o2c1i3d213k3l2g1g3c211t1t,https://apifree.forvo.com/audio/1f1f3p1l1l3e2j1b2o291p2n2c1l1g233h2p3b2a3e2o1h2a343i2m1b2h3q1l1n3p2a3o3i361f333o2325333a3f1o1m2q361o3c2n312c1p1k3i1b3b2p31322q292n22261h24212c3n2e3l1h393h38393h2b3j3b2m272h1t1t_1i3b2c3j2i32362k371f1k392a2h3k2q3c222d2n3f3n1t1t,1,1,1
932117,david,David,12/25/2010 19:30,7216,escott6371,m,United States,en,English,https://apifree.forvo.com/audio/22252b2n1j362o3g3i2h3e2k2i363o2m2b2m333c3a3j3d3j3h3m2l2a2a2g1p3p2h212n1i3d343425321n312d1i3o2p33271n37211o1p1o2b3d3k3l2o1l2c2k3j3o331h3k3k271b3d362l273n2j232f2g2934213b3p371t1t_352j3k1k1h2k2h3a3m2q3c1h2633232h2p1l253d1k2h1t1t,https://apifree.forvo.com/audio/1p392p39343b3n2j282e3k3h3l2c3i213p1l2p3q1j3m39372q1n2p3h2a2a2d2q221g283i3a393q3f2n3q2g1m331j2m1k373b2h3b221h2c1o2m2a2a3c3f3d233i3a3p3g2n2j3b2d2i2e1h3h2n3c2e3n2p281m1g3e3f211t1t_3i1p34263q2g3j241j3i2q2b233q2e2c1m211k1f3a371t1t,0,0,0
1007093,david,David,2/6/2011 5:59,7330,surf2520,m,Mexico,en,English,https://apifree.forvo.com/audio/3k3h3k233i2e3h2h3l2q2g2a2g3l28312b1n2k1p1m3j341g323p363k3p1i1g2f2m1l3c1k3i3b3j3i2d1g1f2b1m381l2f2m3b3e3p3a1l1l2j2p2g3b2c2k213m2a2c1k2a351j3k1l2d221o232g29232n3q3a381j3o263n1t1t_3e3q2p3c252c3q1l3c3l3225333p373i1f222e3g313n1t1t,https://apifree.forvo.com/audio/3d1f2q222c2c313j3a3d2h36312o2h3p2e3h2c2d3b2f3h3d3j1j3g323f1n393e3o1k3g3p2d3l3o3g363e1p3m1p2m1g253d1h2d351m241l3h241h1g2g1p2n222d2h3h231h3h3a2o2n3m3o3e273g1n352j3i3d211o3d2h1t1t_3i1f21262h1g253k1f2o2d3n1b3g2i1k3j2938252q211t1t,0,0,0
1047358,david,David,3/7/2011 6:01,7364,rdbedsole,m,United States,en,English,https://apifree.forvo.com/audio/1p1i31332l281p232j1g212i2e2k312q1g3a2h3l1i321n2e2m2p241f292m3a1h2h2l3g2f3o393b2g342b1f3e1l1k3i3l2c3l3d382o3n283m1k3b3f1m3d3f3c1k2a1g391m2g1i3a3k3g2l2k252j221l3b3c3n242d23371t1t_1l2n3b28372d3a2h2n3i372l2p23253k3d3h1g2532371t1t,https://apifree.forvo.com/audio/313929342j372q341l3i1f2g1b2o1n2i253q3p2o1h362k353m3p1n3h3k283h1o1g2d282q2d27282426252q243q2m1i283k292e322a2b2p1h2m2c1l332d3b1l2e392b2i2b233i223q3c252f3m1j292a3h1m2q1o3d293n1t1t_3c3f2l3l2a1p2h1p293g241n1p2a27283o2a323p2k211t1t,1,1,1
1537576,david,David,5/1/2012 0:49,7311,geoduck,f,United States,en,English,https://apifree.forvo.com/audio/2b1l1p222c1k251b2n2g3d1i2m2a3d3o3e2l312l3i1g1o3q1j3i333a3l3236371f1b2936313o2d1i371i26232m253339382d3b3m2j2i2n253c253b3m231j3q36363p1g3k3i2o2p3e1o3927332l3h3q3f1i38243q2p2h1t1t_3d2m2i222k2n1j2n2i353n2e342a262l2p24253q2d3n1t1t,https://apifree.forvo.com/audio/1l2l2m2e3g2i1g2h2k3l373q3q223l3i3h3122363g3e2h3n353i2k2h251j3q262n1o3c253g3g2h3623241g23311m2e2f271i3k2l1o1p2b2i282f1b251l3e272f2h2a3p283h253b38343a2i252c23222k2h3a3e3f2l2h1t1t_2n242m3g2a2a1n3a1p2o2p2g3k1h2i1p3l1h1n3h2e211t1t,2,1,0
1986883,david,David,2/1/2013 1:10,7283,faye2,f,Australia,en,English,https://apifree.forvo.com/audio/1f2k2a37382b3a2f3c2f3g243c2k343e1l3f2i2d1i1i321j2f2h3k343o1b272q252b1m2n282a1p2b251p2o23311b1b2f1n272q1h2j2q3o281p372l3838363q291n3d3j1p29241f2d2m3j3b3k3b3o1p3m23351g1m3j211t1t_2k2m3p3g2733262l1h1j2k3d21231n1k1o32383d3e211t1t,https://apifree.forvo.com/audio/2p2e3i1k3a2n2n333d2h381l3b262d2d2h3o3q273i323h363a2e1n232i1o3n2n2l293e3b3q393m1f323b1g213c322o3i3m273i3c2h2c39321o31273g2728212o1j2q221m353l262n1l2j3e3q3g213f333f1i2h2a23371t1t_243a2m32332e3n3d223i3528293j252h253n3h1n3c211t1t,0,0,0
2106187,david,David,4/27/2013 22:37,7329,Drochmhadra,m,Ireland,en,English,https://apifree.forvo.com/audio/1g1i3c2k2m2h3c2d35322p1j27231f211i3k35342p282h3m333e2h1o2n1g1i2j3n341m363j2p2e313m262m3o1o3e2a2a33373f2e3p27331f321m2j1k2o291n2m_2f241b3n3f3m222l1b2e352i3f3n21343m21243l3n371t1t,https://apifree.forvo.com/audio/3b2a283q253d1f2m3i3o332e2d213p3a3h3e32272p28371g23371j1m3m1i3j2h282q3n2c3d2a2f3p223l2d2i3l2d2d2d351h253f2a1j1h2b1l2m312h1h293c1b_2j3m2c2p381b2j392b1j2k25222n1g2d362l3k2a322h1t1t,1,0,-1
3126885,david,David,8/9/2014 0:07,74206,JessicaMS,f,United States,en,English,https://apifree.forvo.com/audio/383o2n382p1i3g342q2h2n241j1i2f361j2q1b2l36363a1o2q341p331k321l1l1h222q3m22331i321j1k3c2g2c2b3f2q3o2e2b3m2f2d1h2i3524343b32331k37_1m1j1f1p363b351b3q312k2d352b3i3q1l2h363q3o3n1t1t,https://apifree.forvo.com/audio/1g3p231p272m3h351f3l2b231o3p1g1g231b222q1n1h1m2b1m3j1i3m3p2d3625291i342d3k3k3n3l2p2j381m2e2k2n2829231j1n1h3q333h352m1f1p1i252g28_2o1i1m283c392f2k3m2q3l3l271i1o1l2m2n3i2b2j211t1t,4,4,4
42992,december,December,9/21/2008 5:26,33121,anakat,f,United States,en,English,https://apifree.forvo.com/audio/28361f343f3b1h341o1k3k1m2h1f3h2437331b2p1i3h3m2k1h2a3d3e2j372p3n1h3k2c2m2k1i23212b3e3j271p2n322h242b1m252g1p1b34253f2b253a323g2j_2q242l322g3k2f2q2i3o273o3c2e3p2o383b2a2d27371t1t,https://apifree.forvo.com/audio/3k2g32352h3j1g2k1n323l22293i1l2q3l3k2m2e3o1p2f3j2j2j2k2921213a3l1b1n262i3a2p2l2a35311m362537382q2g2c263g243o1p282i2g391b253e1b39_38233928313l1g3a3h243g1o283h262k1h3q3o3a3b2h1t1t,4,4,4
129952,december,December,2/21/2009 15:46,31910,imscotte1,m,United States,en,English,https://apifree.forvo.com/audio/1h391b312b1l25342d2l1i3k262f1o1k2f1o2c3n2i3m271i1h3h1h3j2a1l361l3f353k1f383n293e211l3q3d3d2o36263a3b3b343725391b1n23342g3q1p292n1o1b2m3k273n3l311f3a2e252b2o3m331p3a373n393n1t1t_2q2p3k3b1g39333l3k1b342q283h2229313n3k3h1g3n1t1t,https://apifree.forvo.com/audio/392l3c2k2j1l3f2m392c1o2i2g362l2q2a25391o1p3g3d2c323d1p3c1i252q383c2a242e282o1h3j3p1m2f222c2k2e1o2b351h3e3g3q2d2n3h2a241o2e2c3i29233p2o2j1b212c1o3o283m2b252o1m312p3l3k22362h1t1t_272g2j1p2h1j232l3l3n313c3d263o3i273q1j293o3n1t1t,0,0,0
209521,december,December,5/30/2009 17:14,31844,alison,f,Australia,en,English,https://apifree.forvo.com/audio/3o3k3h2q373f2h2f1h331o2l2k2e3g2c3d3h341h313k1o293l3c1o2m321o2h2c2i211g1h21231o2k1l3m211i1k3m2l213d283g3h3h3p22233p1l2237263f242622393f2g393d1n1g2e383d3i1k242m38213d3n2e3o3n1t1t_2a1l2d1f2o3p1i3p1b2m3h2b3p1m2b39332p2d222b2h1t1t,https://apifree.forvo.com/audio/223d2k2b2b23332g1j342p292k391l2f3b373j2c35391i3j2k323h3d1h2m31312d3n2h392m3b38382e2h1j3o342j232q3l3c2e2c24283k3n293b3a3a1j3k273e2i3b2k2p1j1h2n3f3i36221n1o212a363a2j261g29211t1t_3c1f2j32323k3p3c3i1l371g271p3j3l34252c2i232h1t1t,0,0,0
698852,december,December,8/2/2010 0:27,36356,TopQuark,m,United Kingdom,en,English,https://apifree.forvo.com/audio/3727223i1l2q2a3l273a3p2p39251b1f3m2336363522362b3h2q35263823251g252l3o281n1k2m3f1i2a2b3c3l231m2c2b242c1b3c3o2q363n1i28261p263p2k3p2l2d3c1i3n2g2d1n2j263k36282o36291i1k2g2q211t1t_3o1h371l3m2k273b363k261i3p3k2p332g3n3g1l3e211t1t,https://apifree.forvo.com/audio/3h1f2l2l2n24271l3m1l383l1m353n2q37233q3i2b3e2p3g2k2m2i2c2j2k2j1g2c35342a3m3326313p1o3b311g25211m291n2n282e2e281m1p381h3f3e273m3a33333a2e2k313p1k32313m1l1g3i382h1k2m3o2q2o2h1t1t_2k2h1f3a3j28363k262h372i323c381j2f2k3p32233n1t1t,8,8,8
699653,december,December,8/2/2010 14:50,31944,veghead13,f,United States,en,English,https://apifree.forvo.com/audio/1i3a2b3b2a3j313i1b3j1h222f29242g212g2k2h2b1f1h293l3d3f35342n242h393g1j242i1f353c382k392j243g1f313l2j2n3o3f2b263e1l1f1i3n3q3c2l3j1l1h233q3h3g33253o1m2e2h2c3e2c3l382j3g1l2k3n1t1t_1i1h1l2e3q1l323q3c3k36231o2m3e3n353f1g312o2h1t1t,https://apifree.forvo.com/audio/213d37321i253d3m1j2h37211h2k2n1p1o3o2e392f3e392p1b2h3d1i2g242b2a1i383338392m27311o3p3f2m2a39313n353f2m1o1f1m2k283g1p1i1p3j3b372l351k241f3k2138273i253l233e3d313c1i3g272j273n1t1t_3f1l3d242i2l3k1g2p2q3i1n333f2o3q2p2i31321m211t1t,1,1,1
741414,december,December,8/26/2010 19:41,32506,davechristi,m,United States,en,English,https://apifree.forvo.com/audio/3f2e3e211k2137341n2221372o3f1f2m1m3c3d252d2f2a2i2135392h282p3c2c2o1j222o333e2g1b3i2f34233836233c1o3h1j3a2g1m2629372q3l2a2e2d3j3q3c3h2h2k23333h3p2a243i3c1k1h2i352h3e281m3i3n1t1t_363c2m2g3c283e3n2i1m38312l3o27223a3o1o3f3e371t1t,https://apifree.forvo.com/audio/2e3g1l1b2a1i3a2a243m293i3f3c3337392o322h3f2k1i1i3h1p313b1p2l2d1h3o2k281p2l2e2j29331h2j1f39322q3j2l1n3n351b2c2o381n2g1o3f2m231n2j392a343k3l3i2f2h1i2g272i3o2c3h1m1j2m2d3b2k371t1t_331m223o1h2g3m2o2l2c2n2c1i1h2g3n1j3k1p3i1m371t1t,3,3,3
1368403,december,December,12/22/2011 18:14,31818,migueld,m,United States,en,English,https://apifree.forvo.com/audio/2p2e1m1n23222p1b1b1k2q372g1p2h2l1l1g2l2c2k23323h2o242h2g252i3l2d1b3n2k3a1i292n1b3o3e3k3q3p363j3138212h3e1n383i3g3a252i37373f333b23253d232q223q2a2l222j351j3a2c3m313e212l3c3n1t1t_3f1n2e2a3k3q2o3p312a1p1l343c362h28212j1f3d2h1t1t,https://apifree.forvo.com/audio/3p272d2q283l2h1g2a3n3b1h2b283e221o1o2e2g3839393b3b1o2c2b3o232b1b372q2h373c1b233n3l1g3n2i3o3q1o241n1i262c2n1k1i361o2k3n242a2d3l2l3l2p233c332f1g2o3e1k1h1g2p1n3k3p393c3e1b3n371t1t_263m3f1m351k352q233i27342d3d243e3g2p2f2k3k211t1t,1,0,-1
1426676,december,December,2/9/2012 20:09,31827,Flashman,m,United Kingdom,en,English,https://apifree.forvo.com/audio/35213d1p2o3h21213424242l2p2j291j2b1h2l3g2q2c2o3a272e1p2m3k1g1o2j3e3d3h2n3k363j3d3c1i2k312i323p3a3c3d3q1l321k28241l2k3b3a2f1m3d343g351i1p1b3b251o3c331l382p293g293g1m1n2c3e2h1t1t_2f271f37371o3f3k2f382c1j2i3h3c2o3p3q29211b371t1t,https://apifree.forvo.com/audio/3n33371h361l1f1b2h312n2a1l3k333l1p2d1j3p2929393e3k1f222h252b3g312o2k2b1p2k3j2b1f3b292j3k3n3c292f353a2p2f3p213f2q2b2q1o1o3q342727231l1i27293h1h2l3a1l2q351h242f3i26343f2l3k2h1t1t_3q2b1m2a1g2q352e3c383j271b3o262l2o341n3p342h1t1t,0,0,0
1437895,december,December,2/20/2012 0:59,31938,x_WoofyWoo_x,f,United Kingdom,en,English,https://apifree.forvo.com/audio/1l2d1k1o3f252b1h3i34383q3c3o1i2j2g2f2e1m1n2d3k1f2i2o3k382b3h2l262i2b1k2c2g3a3q253o3f2h2i37213n3j342p3p3a1p3b3a223h3f3o2a3q2a3n3b3b1k3q1k393q2h3i32243b3l1g3j383i1o3m3l2o3i3n1t1t_2o3k322p1m2a1h3g223o3h351i341b2c1k2q3a38392h1t1t,https://apifree.forvo.com/audio/3n26212g1k3m1g3734362n212l3p3b233b2a2f342k3f2g2c3h3d3b3e223b2l3q2i2h2j1n36381h331o3l3m3k3e3n2p2k3g1h34352j3k3q1o28212n35243c3c2g222c3g1j3q3q31331i3j3a3d2p2h2k2c2n1n262h2g2h1t1t_3p351k3h2g3p2a1n3k2m243a2a1n3a2829323p1h3q211t1t,1,1,1
1881865,december,December,11/30/2012 10:35,31816,xoxsarah,f,Canada,en,English,https://apifree.forvo.com/audio/2c2539322d333m2o1p2o3q221f3n1o3c2a222e371h373e3j313b3g3i2p343e353e3i2q232i372m2k2l2b3b3l282i3i2c1h3m383e2d1p3p1g1n2a2m3128293439342g242i1o1h2n2l213d21341p2i35272d2f1k222o3n1t1t_2j2e321j353e33383f2p1m232e1k2q3e3d2b3l28242h1t1t,https://apifree.forvo.com/audio/2o2f2q311b28233o312b3n2a2i2a2d3p2h1m2q381o1b2c2e2q272q3l381n1i343d3o3l3i392e2q1h3a2j391o3e271o3p2f1g333b3n3m1p2h3k31291g2l2q1k361g36322h3l321g38233m1o3m3k1m2k1i2a2b1n1b2f3n1t1t_2526273l211k351f1h1g35342n1l262e341i3d2k3i371t1t,0,0,0
3126866,december,December,8/9/2014 0:00,14761,JessicaMS,f,United States,en,English,https://apifree.forvo.com/audio/3k3o2m36362d2f213127273f3f3736291l1k3b223c223p3c3f2p1i3f3e313b1o321j1h2k3f2q241l2m343a3p2a1f3i362h392m1f2i323l293p2c1l273f3g3n26_1m1g2q392g361i2c2i29292k291b23253e1m3a1p2e3n1t1t,https://apifree.forvo.com/audio/3l3j2o2n22341l1j1k373n2q2b2f3q1f38371i1j2i3k3o1h363f2k1g29242k342m2k3g1o373k25362l38291p3b35223e2q253i2d2n2l211j1f3m361f2d1o2n34_393h3g3b2l3g3f2j3f3g352b1k3i1p232i272j3n1p371t1t,1,1,1
3313953,december,December,11/24/2014 8:39,14890,NipponJapan,m,United States,en,English,https://apifree.forvo.com/audio/1o3b1p2b3k3d2f2p22243h2p1l3m2g1k1f3j1g3g3j3m25283o3k2h3f2k3b23243q1i2l2l25263g381i331h1j2k3939322i262d3d3m3c2g1g253m353o1n1i2h2l_1k321j1p1m3k231j392a2f1k1b1g1k1h1l3p3k2l2p3n1t1t,https://apifree.forvo.com/audio/3l2g3q2321392o223l1j3l2m253n353n312526332f223o1g1h373j39362k1g32232q241o1b1g1h352b2o2m223p2p1l393i322o3n2j37382c2e333k2e3o1i3q1g_2n2p3q211p2h252n3b2b1h1m362h3i391o2j33393i3n1t1t,1,1,1
